Date,Open,High,Low,Close,Adj Close,Volume
2015-03-13,397.2775573730469,397.5518493652344,387.21990966796875,388.6371154785156,366.5149230957031,6468078
2015-03-16,389.27716064453125,390.397216796875,384.1568908691406,384.97979736328125,363.0657958984375,6919995
2015-03-17,388.84283447265625,393.1173400878906,384.4768981933594,391.7229919433594,369.4251708984375,9535041
2015-03-18,391.79156494140625,398.76336669921875,390.7400817871094,397.1175537109375,374.5126647949219,4634942
2015-03-19,400.2720031738281,400.7977600097656,390.4657897949219,391.4029846191406,369.1234130859375,6967306
2015-03-20,392.2030029296875,393.6888122558594,387.9513854980469,390.4657897949219,368.2395324707031,5202858
2015-03-23,391.56298828125,394.9917297363281,383.151123046875,384.9112243652344,363.00115966796875,6625841
2015-03-24,384.97979736328125,390.5572204589844,384.97979736328125,387.6542053222656,365.58795166015625,4619215
2015-03-25,388.1342468261719,388.3628234863281,384.4768981933594,386.2598571777344,364.2730407714844,5132470
2015-03-26,384.5226135253906,388.24853515625,376.75079345703125,379.1280517578125,357.5471496582031,10310673
2015-03-27,381.23101806640625,381.7339172363281,366.3959655761719,371.0819396972656,349.9590759277344,11663461
2015-03-30,373.3220520019531,373.8249206542969,364.1101379394531,370.6476135253906,349.5494384765625,8665294
2015-03-31,373.9620666503906,380.77386474609375,373.9620666503906,377.6194152832031,356.1244201660156,10117697
2015-04-01,377.11651611328125,383.56256103515625,371.7219543457031,382.21392822265625,360.4573974609375,7294265
2015-04-06,382.1910705566406,383.10540771484375,375.5164489746094,377.0022277832031,355.5423583984375,6167048
2015-04-07,377.64227294921875,382.2367858886719,377.64227294921875,380.7510070800781,359.0777587890625,10637727
2015-04-08,381.04815673828125,397.5061340332031,380.77386474609375,395.8603515625,373.3269958496094,12410602
2015-04-09,395.677490234375,410.9925537109375,392.6144714355469,409.2095947265625,385.9163818359375,13638210
2015-04-10,409.1410217285156,415.4727783203125,406.46661376953125,413.4383850097656,389.9044494628906,12661609
2015-04-13,414.5584411621094,422.76458740234375,410.8782653808594,421.7359619140625,397.7297668457031,10088671
2015-04-15,421.0502014160156,429.5534973144531,414.7413330078125,422.26171875,398.2255554199219,11115632
2015-04-16,422.6502990722656,428.8220520019531,420.1358947753906,424.410400390625,400.2519226074219,10088651
2015-04-17,427.473388671875,431.7021789550781,421.78167724609375,423.7246398925781,399.6052551269531,11979339
2015-04-20,428.50201416015625,428.5705871582031,401.6206359863281,404.8893737792969,381.8420715332031,18814081
2015-04-21,406.9466247558594,409.3924865722656,398.85479736328125,400.6834411621094,377.87554931640625,8853503
2015-04-22,403.1750183105469,405.39227294921875,396.36322021484375,402.1921081542969,379.2983093261719,7380656
2015-04-23,404.0664978027344,406.603759765625,397.3004150390625,400.957763671875,378.1343078613281,6668909
2015-04-24,400.9349060058594,404.3407897949219,397.1175537109375,401.8034973144531,378.931884765625,6354927
2015-04-27,402.3292541503906,405.7351379394531,398.3976135253906,400.15771484375,377.3797607421875,5521462
2015-04-28,399.8834228515625,403.2207336425781,392.50018310546875,395.54034423828125,373.02520751953125,7343685
2015-04-29,394.077392578125,397.9861755371094,387.40277099609375,388.5914001464844,366.4718017578125,8193980
2015-04-30,388.5914001464844,395.8603515625,387.6542053222656,394.2373962402344,371.79644775390625,17401074
2015-05-04,395.99749755859375,408.6610107421875,393.39166259765625,407.3123779296875,384.127197265625,7539251
2015-05-05,408.569580078125,412.2726135253906,404.637939453125,407.8609619140625,384.6445617675781,8923377
2015-05-06,406.8780517578125,409.96392822265625,398.6490478515625,402.4206848144531,379.5139465332031,11219104
2015-05-07,400.02056884765625,401.5977783203125,393.1630554199219,398.0776062011719,375.4181213378906,8367767
2015-05-08,398.19189453125,408.5924377441406,393.66595458984375,406.74090576171875,388.4211730957031,8552221
2015-05-11,408.18096923828125,411.1982727050781,403.8607482910156,409.59820556640625,391.1497497558594,7107003
2015-05-12,409.1181640625,409.1181640625,395.5174865722656,397.1404113769531,379.25299072265625,8325100
2015-05-13,399.2662353515625,406.2608947753906,391.88299560546875,404.637939453125,386.412841796875,8350717
2015-05-14,405.04937744140625,405.1408386230469,397.87188720703125,401.4834899902344,383.4005126953125,6164856
2015-05-15,403.1750183105469,405.48370361328125,397.78045654296875,399.54052734375,381.5450744628906,4165857
2015-05-18,399.974853515625,408.70672607421875,398.7405090332031,407.586669921875,389.22882080078125,4923770
2015-05-19,407.44952392578125,413.62127685546875,405.3236999511719,409.41534423828125,390.97509765625,7256518
2015-05-20,411.6325988769531,416.4785461425781,410.3982238769531,415.4956359863281,396.7815246582031,4354445
2015-05-21,416.59283447265625,418.4900817871094,408.75244140625,409.96392822265625,391.4989318847656,5379761
2015-05-22,410.0782165527344,414.0098571777344,410.0782165527344,413.2098083496094,394.5986633300781,4174524
2015-05-25,411.44970703125,415.1070556640625,407.952392578125,408.935302734375,390.5166931152344,3308668
2015-05-26,409.16387939453125,409.6210632324219,403.5407409667969,404.40936279296875,386.1946105957031,4755124
2015-05-27,405.04937744140625,407.2895202636719,402.3978271484375,404.7293701171875,386.50018310546875,4039118
2015-05-28,404.9808044433594,408.8210144042969,398.6490478515625,400.38629150390625,382.3527526855469,13269434
2015-05-29,402.26068115234375,405.255126953125,399.1519470214844,400.9349060058594,382.87664794921875,14638758
2015-06-01,402.306396484375,413.6898498535156,401.3920593261719,412.47833251953125,393.9001770019531,9797488
2015-06-02,414.07843017578125,420.0444641113281,407.54095458984375,410.8325500488281,392.3284606933594,10089480
2015-06-03,410.9925537109375,416.22711181640625,406.19232177734375,409.78106689453125,391.3243713378906,7773139
2015-06-04,413.36981201171875,418.8558044433594,408.0438232421875,417.2557373046875,398.4623718261719,7965697
2015-06-05,415.9756774902344,419.1986999511719,413.4841003417969,414.9927673339844,396.3013000488281,6533168
2015-06-08,414.5584411621094,416.0213928222656,403.7236022949219,404.7979431152344,386.5656433105469,5423476
2015-06-09,403.9293212890625,407.1752014160156,401.09490966796875,403.9979248046875,385.8017272949219,4576677
2015-06-10,405.04937744140625,415.9756774902344,404.59222412109375,414.1012878417969,395.45001220703125,6754689
2015-06-11,414.1927185058594,415.7928161621094,399.40338134765625,401.00347900390625,382.9421081542969,7338219
2015-06-12,401.8492431640625,408.1123962402344,401.50634765625,406.8094787597656,388.48663330078125,10771912
2015-06-15,409.1181640625,413.7355651855469,406.8780517578125,412.249755859375,393.68182373046875,6429285
2015-06-16,410.9925537109375,413.7355651855469,408.34100341796875,413.2555236816406,394.642333984375,6964652
2015-06-17,413.7584228515625,430.81072998046875,408.70672607421875,425.71331787109375,406.5389709472656,13116317
2015-06-18,426.3304748535156,448.9373779296875,426.3076171875,447.5429992675781,427.3854675292969,24683399
2015-06-19,449.16595458984375,460.09222412109375,449.16595458984375,455.6348571777344,435.1128845214844,22855467
2015-06-22,455.7720031738281,461.1437072753906,450.9945983886719,453.37188720703125,432.9517822265625,9697093
2015-06-23,453.8061828613281,458.40069580078125,453.0518493652344,454.8805236816406,434.3924865722656,8003749
2015-06-24,454.8805236816406,460.1150817871094,451.06317138671875,453.0061340332031,432.6025695800781,9301502
2015-06-25,451.22320556640625,461.2808532714844,450.3088684082031,459.2464599609375,438.56182861328125,13587559
2015-06-26,457.1206359863281,463.6123962402344,455.0633850097656,457.48638916015625,436.8809814453125,10483398
2015-06-29,451.6346435546875,454.35479736328125,444.3656921386719,452.9832763671875,432.5807189941406,10084473
2015-06-30,452.5489807128906,458.4692687988281,451.68035888671875,457.2120666503906,436.6190185546875,11592432
2015-07-01,457.62353515625,461.9437561035156,457.62353515625,459.7493591308594,439.0420227050781,7412133
2015-07-02,461.2808532714844,466.1954040527344,460.4122314453125,462.1266174316406,441.312255859375,7965601
2015-07-03,461.62371826171875,463.4752502441406,458.56072998046875,460.45794677734375,439.7187194824219,6915548
2015-07-06,455.3834228515625,465.8067932128906,454.9719543457031,464.2752990722656,443.3641662597656,6118866
2015-07-07,462.1951904296875,464.75531005859375,457.1663513183594,458.65216064453125,437.9942932128906,5647499
2015-07-08,455.26910400390625,461.1437072753906,453.3490295410156,455.61199951171875,435.091064453125,7595327
2015-07-09,455.3376770019531,457.62353515625,449.4631042480469,451.40606689453125,431.0745544433594,8122933
2015-07-10,453.0975646972656,458.9950256347656,452.708984375,457.9892578125,437.3612060546875,8055286
2015-07-13,457.9892578125,462.8809509277344,454.9490966796875,460.36651611328125,439.63140869140625,4930124
2015-07-14,461.2351379394531,462.42376708984375,454.9719543457031,456.16058349609375,435.6148986816406,4971463
2015-07-15,457.05206298828125,463.7495422363281,456.96063232421875,462.2637634277344,441.4432067871094,6766455
2015-07-16,462.65234375,469.8755798339844,462.2637634277344,468.0011901855469,446.92218017578125,7427147
2015-07-17,468.7098083496094,471.4070739746094,465.3953552246094,467.08685302734375,446.049072265625,5097571
2015-07-20,469.8755798339844,470.8584899902344,465.3496398925781,468.4812316894531,447.3806457519531,3174177
2015-07-21,469.9670104980469,470.1727294921875,458.4235534667969,460.7322692871094,439.9806823730469,3961669
2015-07-22,459.4521789550781,481.8304748535156,459.2693176269531,480.2075500488281,458.5788269042969,8654720
2015-07-23,481.624755859375,488.1850891113281,476.0016174316406,477.8760070800781,456.352294921875,9321457
2015-07-24,479.1103515625,479.8646545410156,466.81256103515625,468.6183776855469,447.51165771484375,6549832
2015-07-27,468.5498046875,470.83563232421875,457.9664001464844,459.6121826171875,438.9110412597656,10059276
2015-07-28,460.9608459472656,464.801025390625,457.2120666503906,461.8523254394531,441.0502624511719,6691439
2015-07-29,461.5094299316406,462.9723815917969,453.55474853515625,455.3376770019531,434.8290710449219,7395410
2015-07-30,457.2120666503906,460.8236999511719,453.64617919921875,457.23492431640625,436.640869140625,5850614
2015-07-31,457.1663513183594,460.7779846191406,452.5946960449219,458.0121154785156,437.3830871582031,8317129
2015-08-03,457.62353515625,463.49810791015625,456.8920593261719,458.2864074707031,437.64495849609375,4943893
2015-08-04,458.7207336425781,459.7493591308594,448.0230407714844,451.68035888671875,431.33648681640625,6003436
2015-08-05,451.7946472167969,457.5321044921875,449.89739990234375,451.5660705566406,431.2273254394531,7172505
2015-08-06,453.0518493652344,453.509033203125,446.880126953125,447.5429992675781,427.3854675292969,4354018
2015-08-07,447.56585693359375,454.4233703613281,446.7200927734375,450.01171875,429.7430114746094,4304444
2015-08-10,450.0802917480469,452.04608154296875,440.93695068359375,442.948486328125,422.9979248046875,4644447
2015-08-11,443.9085388183594,445.1200256347656,437.9653625488281,441.6227111816406,421.73187255859375,4381232
2015-08-12,440.5255126953125,441.6227111816406,429.9878234863281,431.0621643066406,411.6469421386719,4825162
2015-08-13,432.9365539550781,436.1138610839844,424.8904113769531,426.69622802734375,407.4776916503906,4670175
2015-08-14,429.8506774902344,444.3656921386719,427.1305236816406,442.0570068359375,422.14654541015625,6369683
2015-08-17,441.6227111816406,441.6227111816406,432.5022277832031,434.6280517578125,415.0522155761719,5428715
2015-08-18,437.051025390625,437.051025390625,430.7421569824219,431.6107482910156,412.17083740234375,3315167
2015-08-19,431.5650329589844,439.3368835449219,429.48492431640625,436.4110107421875,416.75482177734375,4438649
2015-08-20,438.8568420410156,438.8568420410156,417.7357482910156,418.9015197753906,400.0340270996094,9504043
2015-08-21,416.0213928222656,416.8900146484375,410.0782165527344,415.0841979980469,396.38861083984375,10025260
2015-08-24,402.306396484375,402.306396484375,373.9620666503906,379.2423400878906,362.1611022949219,17817853
2015-08-25,384.4083251953125,393.4602355957031,376.33935546875,387.7456359863281,370.2814025878906,24752134
2015-08-26,387.58563232421875,399.92913818359375,384.0197448730469,390.1457824707031,372.57342529296875,9477757
2015-08-27,396.27178955078125,402.8778381347656,391.8144226074219,397.34613037109375,379.449462890625,13498773
2015-08-28,400.02056884765625,403.6778869628906,395.9517822265625,398.8319396972656,380.868408203125,5385107
2015-08-31,399.03765869140625,399.03765869140625,390.3286437988281,391.2886962890625,373.6648864746094,10354471
2015-09-01,390.3743591308594,390.3743591308594,381.7796325683594,383.951171875,366.6578674316406,10822848
2015-09-02,388.5914001464844,391.8372802734375,385.2083740234375,388.38568115234375,370.8926086425781,9826184
2015-09-03,390.44293212890625,393.5059509277344,386.0312805175781,390.35150146484375,372.7698974609375,5829989
2015-09-04,388.4542541503906,388.4542541503906,377.20794677734375,382.1453552246094,364.9333190917969,8099974
2015-09-07,383.2196960449219,385.8484191894531,378.3966064453125,380.9110107421875,363.7546081542969,5117316
2015-09-08,382.1910705566406,389.9400329589844,377.20794677734375,387.9513854980469,370.4779052734375,6450234
2015-09-09,393.6202392578125,401.7120666503906,388.8199768066406,399.58624267578125,381.58868408203125,8670347
2015-09-10,393.6202392578125,397.96331787109375,391.1058044433594,396.36322021484375,378.51080322265625,5537203
2015-09-11,398.6490478515625,400.5234375,391.42584228515625,393.5973815917969,375.8695983886719,5317416
2015-09-14,393.9631042480469,395.7689208984375,389.46002197265625,394.92315673828125,377.1356506347656,3982036
2015-09-15,394.077392578125,397.7347412109375,391.1515197753906,396.36322021484375,378.51080322265625,5754894
2015-09-16,398.6947937011719,401.09490966796875,395.54034423828125,398.9005126953125,380.9338684082031,6712405
2015-09-18,401.5977783203125,411.22113037109375,401.00347900390625,409.3467712402344,390.90960693359375,17130726
2015-09-21,402.306396484375,406.0551452636719,400.5005798339844,401.4377746582031,383.35687255859375,6366093
2015-09-22,402.306396484375,404.5465087890625,386.0769958496094,387.63134765625,370.17230224609375,7872762
2015-09-23,385.3912353515625,391.70013427734375,384.0197448730469,388.75140380859375,371.24188232421875,7610630
2015-09-24,387.67706298828125,387.67706298828125,381.61962890625,382.8082580566406,365.56640625,14538491
2015-09-28,383.9283142089844,384.4311828613281,378.853759765625,381.3910217285156,364.2130126953125,5812319
2015-09-29,379.4480895996094,388.7056884765625,377.6651306152344,384.36260986328125,367.05078125,7926735
2015-09-30,389.048583984375,395.3574523925781,383.333984375,394.21453857421875,376.45892333984375,8646010
2015-10-01,399.54052734375,399.54052734375,392.5230407714844,395.3117370605469,377.50677490234375,4331696
2015-10-05,394.4431457519531,406.8780517578125,394.0088195800781,405.9637145996094,387.6789245605469,8007706
2015-10-06,409.4610595703125,411.6783142089844,404.9350891113281,410.5582580566406,392.0664978027344,6165147
2015-10-07,409.0267333984375,419.7015686035156,407.3352355957031,417.75860595703125,398.94256591796875,5757595
2015-10-08,418.2615051269531,418.2615051269531,405.1636962890625,406.46661376953125,388.1591796875,5376574
2015-10-09,408.7295837402344,413.9412841796875,402.9921569824219,405.66656494140625,387.3951416015625,4663936
2015-10-12,405.9637145996094,412.1811828613281,405.9637145996094,407.6781005859375,389.31610107421875,3106197
2015-10-13,404.6150817871094,409.7582092285156,403.6321716308594,408.52386474609375,390.1237487792969,3081280
2015-10-14,409.5296325683594,413.7355651855469,408.6838684082031,412.7983703613281,394.20574951171875,4001293
2015-10-15,414.96990966796875,416.4785461425781,411.4954528808594,413.1412353515625,394.533203125,4524239
2015-10-16,413.5069580078125,418.2157897949219,413.1412353515625,418.2157897949219,399.379150390625,7623467
2015-10-19,430.19354248046875,441.39410400390625,430.19354248046875,440.47979736328125,420.6404113769531,16752927
2015-10-20,441.16552734375,441.9427185058594,435.6795349121094,437.3710632324219,417.6716613769531,9045947
2015-10-21,436.82244873046875,445.645751953125,435.6795349121094,436.5938720703125,416.9295349121094,7202225
2015-10-23,440.6855163574219,444.8457336425781,430.2621154785156,436.8910217285156,417.2132873535156,6076711
2015-10-26,439.7483215332031,440.2511901855469,430.3306884765625,431.039306640625,411.6251220703125,5469387
2015-10-27,429.1877746582031,433.50799560546875,428.5477294921875,429.5306396484375,410.1843566894531,5800899
2015-10-28,428.31915283203125,431.97650146484375,425.1189880371094,428.3420104980469,409.04931640625,5979363
2015-10-29,427.90771484375,432.022216796875,427.42767333984375,430.19354248046875,410.81744384765625,6640191
2015-10-30,430.6964111328125,437.00531005859375,429.7821044921875,433.2565612792969,413.74249267578125,6683179
2015-11-02,433.8508605957031,439.5654602050781,432.1136474609375,438.78826904296875,419.02508544921875,3611022
2015-11-03,440.3655090332031,443.6571044921875,439.451171875,442.1712951660156,422.2557067871094,5686761
2015-11-04,442.53704833984375,445.7372131347656,432.57080078125,434.90234375,415.3141784667969,5016593
2015-11-05,433.8508605957031,434.76519775390625,426.5362243652344,428.1820068359375,408.8965148925781,5383727
2015-11-06,429.48492431640625,436.4795837402344,428.7763366699219,435.4052429199219,415.7944030761719,4183595
2015-11-09,426.7648010253906,441.16552734375,422.1702575683594,439.451171875,419.65814208984375,8515849
2015-11-10,437.5082092285156,438.651123046875,418.9015197753906,421.8502502441406,402.8499755859375,5743119
2015-11-13,418.330078125,429.073486328125,418.0786437988281,426.55908203125,407.3467102050781,6841161
2015-11-16,423.3360595703125,430.65069580078125,422.76458740234375,427.1305236816406,407.892333984375,7673274
2015-11-17,428.84490966796875,429.2334899902344,423.427490234375,424.1360778808594,405.0328369140625,4294071
2015-11-18,424.0675048828125,425.759033203125,415.99853515625,416.93572998046875,398.15673828125,5624611
2015-11-19,420.0901794433594,429.1420593261719,419.3358459472656,427.33624267578125,408.0888366699219,6091603
2015-11-20,426.9933776855469,435.5881042480469,423.13031005859375,432.8679504394531,413.3713684082031,5652132
2015-11-23,434.30804443359375,437.9196472167969,432.57080078125,436.02239990234375,416.3837585449219,5249758
2015-11-24,435.6795349121094,444.1828308105469,434.7880554199219,442.3998718261719,422.4739990234375,7403088
2015-11-26,443.9085388183594,453.4861755371094,442.6513366699219,451.9775085449219,431.6202087402344,11902914
2015-11-27,452.13751220703125,453.73760986328125,445.32574462890625,447.5887145996094,427.4290771484375,5445932
2015-11-30,447.3372802734375,450.0345764160156,439.9311828613281,442.1255798339844,422.2120056152344,14959602
2015-12-01,440.7083740234375,447.47442626953125,439.451171875,441.5769958496094,421.6882019042969,6490689
2015-12-02,441.73699951171875,447.8858947753906,440.93695068359375,447.0858459472656,426.9488525390625,3786814
2015-12-03,445.69146728515625,452.1146545410156,445.32574462890625,446.7429504394531,426.6214599609375,5680697
2015-12-04,444.5028381347656,446.2857971191406,439.5197448730469,441.3712463378906,421.49169921875,6721844
2015-12-07,441.3712463378906,444.8228759765625,434.1937561035156,435.2452392578125,415.6416015625,7241954
2015-12-08,433.8051452636719,435.9538269042969,427.95343017578125,430.1478271484375,410.7737731933594,3766082
2015-12-09,427.9991455078125,431.3135986328125,417.3243103027344,418.7186584472656,399.85943603515625,4587209
2015-12-10,421.7359619140625,436.0452575683594,420.5930480957031,434.4680480957031,414.8994445800781,9296101
2015-12-11,435.10809326171875,438.42254638671875,431.0621643066406,435.65667724609375,416.03448486328125,9077756
2015-12-14,433.2108459472656,440.47979736328125,432.4793701171875,436.63958740234375,416.9731750488281,5281950
2015-12-15,437.5082092285156,447.0858459472656,435.9766845703125,446.1486511230469,426.0539245605469,7859416
2015-12-16,446.1486511230469,451.4746398925781,445.05145263671875,447.4058532714844,427.2545166015625,6048669
2015-12-17,448.0458984375,464.02386474609375,447.10870361328125,461.6008605957031,440.8101501464844,9684516
2015-12-18,458.9035949707031,461.2808532714844,452.5946960449219,453.46331787109375,433.03912353515625,8008069
2015-12-21,451.6346435546875,456.7091979980469,450.01171875,453.55474853515625,433.12646484375,6165884
2015-12-22,453.874755859375,458.35498046875,449.8516845703125,451.3603515625,431.0308532714844,5789638
2015-12-23,453.4176025390625,460.32080078125,452.5946960449219,458.9035949707031,438.2343444824219,6459733
2015-12-24,458.9493103027344,460.45794677734375,455.474853515625,457.41778564453125,436.81549072265625,5950938
2015-12-28,457.4406433105469,463.452392578125,457.1663513183594,461.9208984375,441.1157531738281,6442967
2015-12-29,461.9208984375,465.7153625488281,460.4350891113281,464.20672607421875,443.29864501953125,7456935
2015-12-30,464.02386474609375,464.48101806640625,458.0806884765625,459.2236022949219,438.5399475097656,4075805
2015-12-31,458.7207336425781,466.17254638671875,456.7549133300781,463.8409729003906,442.9493713378906,9241856
2016-01-01,461.6465759277344,465.8067932128906,460.9151306152344,464.1838684082031,443.27685546875,2708281
2016-01-04,459.4521789550781,463.4752502441406,451.0860595703125,455.0176696777344,434.52349853515625,15085473
2016-01-05,457.3034973144531,461.7380065917969,455.79486083984375,459.520751953125,438.8237609863281,7473119
2016-01-06,460.64080810546875,474.7215576171875,457.3492126464844,471.8871154785156,450.63311767578125,13379932
2016-01-07,466.7897033691406,469.9670104980469,460.8465576171875,463.22381591796875,442.3600158691406,9869971
2016-01-08,466.3096923828125,472.2071228027344,464.801025390625,468.9383850097656,447.81719970703125,10656599
2016-01-11,464.4581604003906,484.9620666503906,462.1951904296875,480.7561340332031,459.1026916503906,14508221
2016-01-12,482.3105163574219,487.0650329589844,475.9559020996094,477.944580078125,456.417724609375,11686688
2016-01-13,481.44189453125,498.1970520019531,478.7445983886719,492.2995910644531,470.126220703125,35901178
2016-01-14,486.3564147949219,494.19683837890625,481.4190368652344,485.3506774902344,463.49029541015625,13911594
2016-01-15,489.0537109375,498.0827331542969,487.1564636230469,490.6766357421875,468.5763854980469,14383659
2016-01-18,491.4538269042969,495.54547119140625,460.8694152832031,464.8695983886719,443.9316711425781,13627334
2016-01-19,470.4241943359375,479.9332275390625,463.6123962402344,477.09881591796875,455.61004638671875,10744657
2016-01-20,473.1214599609375,473.1214599609375,452.5946960449219,459.2464599609375,438.56182861328125,22557112
2016-01-21,465.18963623046875,468.9383850097656,446.5143737792969,449.943115234375,429.67742919921875,15884309
2016-01-22,454.44622802734375,462.1951904296875,454.44622802734375,459.0635986328125,438.3871765136719,11841324
2016-01-25,461.7380065917969,465.73822021484375,457.1663513183594,458.97216796875,438.2998352050781,6549782
2016-01-27,460.8694152832031,461.7380065917969,455.7720031738281,456.86920166015625,436.2915954589844,8625514
2016-01-28,457.62353515625,467.1325988769531,455.840576171875,464.8924560546875,443.9534912109375,11537316
2016-01-29,465.82965087890625,475.4530029296875,465.3953552246094,473.35003662109375,452.0301208496094,9588581
2016-02-01,475.4301452636719,476.2759094238281,468.8469543457031,471.01849365234375,449.8036193847656,4959404
2016-02-02,471.01849365234375,472.1614074707031,452.8232727050781,457.6921081542969,437.07745361328125,7385639
2016-02-03,451.68035888671875,454.4233703613281,445.7372131347656,448.6630554199219,428.4550476074219,7845739
2016-02-04,451.68035888671875,457.62353515625,441.4855651855469,444.8457336425781,424.8097229003906,9101892
2016-02-05,447.611572265625,448.9373779296875,439.5197448730469,443.8628234863281,423.87103271484375,10499202
2016-02-08,443.9542541503906,450.2174377441406,437.9425048828125,439.3597412109375,419.5707702636719,6039055
2016-02-09,435.6338195800781,442.90277099609375,434.30804443359375,437.7367858886719,418.0209655761719,9801747
2016-02-10,435.0852355957031,444.8228759765625,433.69085693359375,440.0911865234375,420.2693176269531,8441675
2016-02-11,440.1826171875,441.599853515625,418.5357971191406,422.67315673828125,403.6357727050781,8557416
2016-02-12,426.9476623535156,426.9476623535156,406.0094299316406,414.44415283203125,395.77740478515625,14659729
2016-02-15,419.6787109375,434.9252014160156,419.6787109375,432.8222351074219,413.3277587890625,9641761
